raw_comment,normalize_comment,emoji_decode
Ví đẹp nhưng hộp đựng ví méo hết 😢 mình định làm quà thành ra nhìn ko ưng lắm 😔 shop rút kinh nghiệm là sau bọc thêm xốp bong bóng bên ngoài hộp để hộp đựng như mới nha ❤️,ví đẹp nhưng hộp đựng ví méo hết định làm quà thành ra nhìn không ưng lắm rút kinh nghiệm là sau bọc thêm xốp bong bóng bên ngoài hộp hộp đựng như mới,pensive heart cry
Mua cái áo hay là mua cái giẻ lau nhà🙂,mua cái áo hay là mua cái giẻ lau nhà,slightly_smiling_face
"Hàng phù hợp với giá tiền ...
Ảnh và video chỉ mang tính chất lấy xu 😂😂💜💜💜",hàng phù hợp giá tiền ảnh video chỉ mang tính chất lấy xu,joy joy purple_heart purple_heart purple_heart
Giao hàng k đúng hạn🤧,giao hàng không đúng hạn,sneezing_face
"Mình tưởng cục pin nhỏ, ai ngờ cục pin to. Ko biết làm gì 😕",tưởng cục pin nhỏ ai ngờ cục pin to không biết làm gì,confused
"Mua hai lần, lần đầu ok còn lần sau...hết nói🙂",mua hai lần lần đầu ok còn lần sau hết nói,slightly_smiling_face
"Shop gửi sai cỡ ,mua cỡ 2xl ,thì dán chồng lên cỡ Xl ,làm ăn ko có tâm 😡😡😡😡",gửi sai cỡ mua cỡ xl dán chồng lên cỡ xl làm ăn không có tâm,pout pout pout pout
"Đây là 5013 not 5013# , sản phẩm xước sát vài chỗ ,  nhưng không sao cả . 😒😞😞",đây là not sản phẩm xước sát vài chỗ nhưng không cả,disappointed disappointed unamused
Hàng giao khá nhanh chất lượng khá tốt săn sale 1k nên khá hời hạhandbjxjenxjjendndkxndnkdnjdnenkwidhbdjdkxndnjdjd🙃🤣☺️🥳🙃🎂😉😊🤣😂🤣😊🤣🤣🥳,hàng giao khá nhanh chất lượng khá tốt săn sale không nên khá hời,joy rofl rofl rofl rofl rofl relaxed wink birthday upside_down_face upside_down_face blush blush partying_face partying_face
"Chất lượng tốt, áo thơm mà cười ị dí shop luôn 🤣",chất lượng tốt áo thơm mà cười ị dí luôn,rofl
"*hình ảnh chỉ mang tính chất nhận xu
- Quần quá ổn so với giá tiền, phần cài cúc hơi xấu thôi, tại lúc mua chưa xem kĩ nếu mặc che đi thì vẫn đẹp 👍
- Ship 5 ngày là tới dù mình ở tỉnh lẻ",hình ảnh chỉ mang tính chất nhận xu quần quá ổn so giá tiền phần cài cúc hơi xấu tại lúc mua chưa xem kĩ nếu mặc che đi vẫn đẹp ship ngày là tới dù ở tỉnh lẻ,thumbsup
Áo polo mua vừa khít rất ưng. Buồn là trên web thì ghi hết size làm phải mua qua Shopee. Cách đóng gói thì không thể chê vào đâu được. 🥰🥰,áo polo mua vừa khít rất ưng buồn là trên web ghi hết size làm phải mua qua cách đóng gói không thể chê vào được,smiling_face_with_three_hearts smiling_face_with_three_hearts
Mọi ng nên mua ❤️,mọi nên mua,heart
"Vừa vặn nha, ưng hết ý .có lương m mua cái nữa nữa.❤❤❤❤❤❤❤❤❤❤❤❤❤..😍😍i",vừa vặn ưng hết ý có lương mua cái nữa i,heart_eyes heart_eyes
"Đặt 2 cái đỏ và đen nhưng chỉ ship mỗi cái đỏ, nhắn tin hỏi thì lại bảo màu đen hết hàng nhưng lại không báo trước để biết huỷ. Tệ👎🏻👎🏻",đặt cái đỏ đen nhưng chỉ ship mỗi cái đỏ nhắn tin hỏi bảo màu đen hết hàng nhưng không báo trước biết huỷ tệ,thumbsdown thumbsdown
"Sr. Mik vẫn chưa nhận đc hàng là sao nhỉ😔😔
Hay là do mua ít tiền☹️☹️☹️",vẫn chưa nhận được hàng là nhỉ hay là do mua ít tiền,pensive pensive frowning_face frowning_face frowning_face
"Gọi ví của 4U là cái ghế, vì chất lượng của nó không phải bàn😁❤️",gọi ví của u là cái ghế vì chất lượng của không phải bàn,heart grin
Ghưiisuy mẹ r con đi học đi chơi cùng mà em không muốn mất em xin giá lấy trả khách xong chưa anh ơi anh có 👍🏻 thôi em ạ em không muốn anh ơi anh đi ngủ đi mai đi xphim đi làm gì đấy em ạ a a đi,mẹ con đi học đi chơi cùng mà em không muốn mất em xin giá lấy trả khách xong chưa anh ơi anh có em em không muốn anh ơi anh đi ngủ đi mai đi đi làm gì đấy em a a đi,thumbsup
Túi ưng dã man luôn! Xinh hỏng chê chổ nào được😘😘😘,túi ưng dã man luôn xinh hỏng chê chổ nào được,kissing_heart kissing_heart kissing_heart
"quần mới mua 5 cái mà bị rách mất 1 cái 🤦🏼‍♀️ 4 cái còn lại thì ko bị rách, shop chú ý ktra hàng trc khi gửi",quần mới mua cái mà rách mất cái cái còn không rách chú ý hàng gửi,female_sign facepalm
"quốc tế nên giao lâu tận 3tuần mới nhận được shop giao đủ hàng khuyên tai không đẹp lắm 
Video và hình ảnh chỉ mang tính chất nhận xu😁",quốc tế nên giao lâu tận tuần mới nhận được giao đủ hàng khuyên tai không đẹp lắm video hình ảnh chỉ mang tính chất nhận xu,grin
"Áo mặc lên nhìn fom ok, nhưng cái áo trắng shop giao không để ý, dính nhiều vết bẩn quá 🥲ảnh klq",áo mặc lên nhìn form ok nhưng cái áo trắng giao không ý dính nhiều vết bẩn quá ảnh,smiling_face_with_tear
Mình nhận được hàng đeo vào thử thì đứt ngang nhân tin cho shop thì onl không rep làm ăn kiểu gì kì vậy 🙂,nhận được hàng đeo vào thử đứt ngang nhân tin cho không rep làm ăn kiểu gì kì,slightly_smiling_face
"Tết nhất họ hàng cứ khuyên tôi nhanh kiếm 1 anh bạn trai đẹp trai, giỏi giang 🙂 . Buồn cười ghê, đừng có khuyên tôi nữa, đi mà khuyên lũ con trai ý chứ tôi lúc nào chả đồng ý",tết nhất họ hàng cứ khuyên nhanh kiếm anh bạn trai đẹp trai giỏi giang buồn cười ghê đừng có khuyên đi mà khuyên lũ con trai ý chứ lúc nào chả đồng ý,slightly_smiling_face
"Áo xinh xỉu luôn shop ơi
Mà còn thơm nữa
Sẽ ủng hộ lâu dài ❤️",áo xinh xỉu luôn ơi mà còn thơm sẽ ủng hộ lâu dài,heart
"Hàng đẹp, đáng đồng tiền, giá lại rẻ. Sez ủng hộ tiếp 😊",hàng đẹp đáng đồng tiền giá rẻ ủng hộ tiếp,blush
Mua xanh đen mà shop lại giao đen😒,mua xanh đen mà giao đen,unamused
Túi đẹp ổn giao hàng tầm 10 ngày là đến cx khá là nhanh ? Chất lương cx dc túi mềm nhưng hơi vải trong hơi cứng nhưng với giá thì OK 👌,túi đẹp ổn giao hàng tầm ngày là đến cũng khá là nhanh chất lương cũng được túi mềm nhưng hơi vải trong hơi cứng nhưng giá ok,ok_hand
"Ship nhanh , chất nóng , thoi cũng tạm được 🥺
Tiền ít nên chỉ mong vậy thôi",ship nhanh chất nóng thoi cũng tạm được tiền ít nên chỉ mong,pleading_face
đẹp hơn tui nghĩ nữa rất ok 😋,đẹp hơn nghĩ rất ok,yum
"Giao hàng khá ổn, mặc dù ngay tết nên phải đợi. Vớ dày, êm chân. Chưa giặt nên chưa biết có bị xù k🤣",giao hàng khá ổn mặc dù ngay tết nên phải đợi vớ dày êm chân chưa giặt nên chưa biết có xù không,rofl
"Đây là đồ của shop, khá xinh xắn và dễ thương 😍😍😍😍 Cảm ơn shop nhiều. Mỗi tội xước ngọc nhỏ nhìn k được đẹp lắm. Nhưng cũng không sao.",đây là đồ của khá xinh xắn dễ thương cảm ơn nhiều mỗi tội xước ngọc nhỏ nhìn không được đẹp lắm nhưng cũng không,heart_eyes heart_eyes heart_eyes heart_eyes
"Mình mua 2 cái áo len, bị lỗi 1 cái. Đã xác nhận nhận hàng trên ap, k trả dc nữa. Nay đem ra xem thì thấy lủng 1 lỗ. Nt cho shop thì shop cho hẳn cái vc giảm 15k đơn 100k. M k dám nhận. 🤣🤣",mua cái áo len lỗi cái xác nhận nhận hàng trên không trả được nay đem ra xem thấy lủng lỗ cho shop cho hẳn cái giảm không đơn không không dám nhận,rofl rofl
"Về cơ bản tôi chỉ sợ những người ""sống tốt ""với mình

Vì ân tình đó không biết phải trả thế nào cho phải.  

Còn với những người ""sống tệ"" thì dễ

Họ có như thế nào thì cũng không có gì đáng để mình bận tâm 😇",về cơ bản chỉ sợ những người sống tốt vì ân tình không biết phải trả nào cho phải còn những người sống tệ dễ họ có như nào cũng không có gì đáng bận tâm,innocent
"Dây nịt bản nhỏ, dễ gãy gây, mùi thật sự rất kinh khủng luôn😥. Giá rẻ",dây nịt bản nhỏ dễ gãy gây mùi thật sự rất kinh khủng luôn giá rẻ,disappointed_relieved
"Phụ kiện xinh, chất lượng, giá cả hợp lý. Nhưng đôi của mình bị lỗi một bên rồi không hiểu sao shop soạn đơn cho mình lạ vậy😔😔",phụ kiện xinh chất lượng giá cả hợp lý nhưng đôi của lỗi một bên không hiểu soạn đơn cho lạ,pensive pensive
"Giao hàng nhanh, hàng đẹp c shop dễ thương. Chốt hàng hơi khó vì ko giành đc với mọi người 😂",giao hàng nhanh hàng đẹp c dễ thương chốt hàng hơi khó vì không giành được mọi người,joy
đơn hàng này là thất vọng nhất đối với mình 🥺 đóng gói chắc chắn nhưng chất lượng không tốt lắm ạ,đơn hàng là thất vọng nhất đối đóng gói chắc chắn nhưng chất lượng không tốt lắm,pleading_face
"Hàng siêu xinh, vải dày mặc sẽ hơn nóng, siêu siêu đẹp 😍",hàng siêu xinh vải dày mặc sẽ hơn nóng siêu siêu đẹp,heart_eyes
Sản phẩm tuyệt vời giao hàng nhanh giá cả phù hợp cho shopp 5 saoooo🥰,sản phẩm tuyệt vời giao hàng nhanh giá cả phù hợp cho,smiling_face_with_three_hearts
"Shop giao hàng rất nhanh, đóng gói cẩn thận. Nhưng váy bị rộng nhiều phải đi bóp lại với vải k được đẹp😥",giao hàng rất nhanh đóng gói cẩn thận nhưng váy rộng nhiều phải đi bóp vải không được đẹp,disappointed_relieved
Mình thích nhất là cái cách giao hàng cực nhanh chất lượng vãi áo thì mình là fan cuồng của ONTOP luôn rồi🤣,thích nhất là cái cách giao hàng cực nhanh chất lượng vãi áo là fan cuồng của luôn,rofl
Hàng đẹp lắm nha mọi người nên mua nên mua🥰🥰🥰,hàng đẹp lắm mọi người nên mua nên mua,smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts
"Cặp siêu xịn siêu thơm luôn ạ🥰🥰🥰
Shop cũng tư vấn rất nhiệt tình nữa. Em k nghĩ là nó to nthe. Em sẽ ủng hộ shop dài dài ạ",cặp siêu xịn siêu thơm luôn cũng tư vấn rất nhiệt tình em không nghĩ là to em sẽ ủng hộ dài dài,smiling_face_with_three_hearts smiling_face_with_three_hearts smiling_face_with_three_hearts
"Xấu hơn hình ,uốn 1 cái nhè là méo 🙃ko giống hình lắm",xấu hơn hình uốn cái nhè là méo không giống hình lắm,upside_down_face
"Áo giá này mà mong tanh nhìn xuyên bên trong , chất vảo mặc nóng nchung thất vọng kinh khủng🙃 khuyên mọi ng k nên mua 😃",áo giá mà mong tanh nhìn xuyên bên trong chất vảo mặc nóng nói chung thất vọng kinh khủng khuyên mọi không nên mua,upside_down_face smiley
Áo dẹp mà rẻ tiền hihihi. Rất vui vẻ nha bạn yêu thương của cha con 👴 dồn dập mặt thân mình 🚶 chơi vui ko e ko muốn làm cho anh biết không em ơi,áo dẹp mà rẻ tiền rất vui vẻ bạn yêu thương của cha con dồn dập mặt thân chơi vui không e không muốn làm cho anh biết không em ơi,older_man walking
Chất ok phù hợp vs giá tiền nên mua ạ ♥️♥️,chất ok phù hợp giá tiền nên mua,hearts hearts
"Áo đẹp sẽ mua thêm tặng bạn , cám ơn shop 😍😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘😘",áo đẹp sẽ mua thêm tặng bạn cám ơn,kissing_heart kissing_heart kissing_heart kissing_heart kissing_heart kissing_heart kissing_heart kissing_heart kissing_heart heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes heart_eyes
"Vải ko dầy mấy ,vòng 3 mình 87 xxl mà bị bó phần mông đi học tụi nó kêu quần xì dính đít🙂",vải không dầy mấy vòng xl mà bó phần mông đi học tụi kêu quần xì dính đít,slightly_smiling_face
"Áo êm đẹp lắm nha mọi người..
Shop nhiệt tình nữa.
Phù hợp giá tiền 😊",áo êm đẹp lắm mọi người nhiệt tình phù hợp giá tiền,blush
Quần xịn thì khỏi chê :3 lần này hơn lần trước có giấy thơm mà túi 🥰,quần xịn khỏi chê lần hơn lần trước có giấy thơm mà túi,smiling_face_with_three_hearts
"Áo chất mặc mát, quần thừa hơi nhiều chỉ. Nói chung so với giá tiền là quá Ok rồi 👌👌👌",áo chất mặc mát quần thừa hơi nhiều chỉ nói chung so giá tiền là quá ok,ok_hand ok_hand ok_hand
Đặt xám ra xanh đen 🤣,đặt xám ra xanh đen,rofl
Chất vải xấu mn ạ. Đừg ham rẻ😭😭😔😔,chất vải xấu mọi người ham rẻ,pensive pensive sob sob
Thất vọng nặng nề😨 đặt 5 trắng 5 đen giao 3 trắng 7 đen. Đã vậy vòng trăng còn bẩn nữa 😑,thất vọng nặng nề đặt trắng đen giao trắng đen vòng trăng còn bẩn,fearful expressionless
"Hàng y hình, đóng gói okkkkkk.  Ảnh chỉ mang tính chất minh hoạ. 😀😀😀😀",hàng y hình đóng gói ok ảnh chỉ mang tính chất minh hoạ,grinning grinning grinning grinning
Shop cho thêm thông tin là màu ngẫu nhiên nhá . cứ tg nhận đc quần màu đen chứ 😐,cho thêm thông tin là màu ngẫu nhiên nhá cứ nhận được quần màu đen chứ,neutral_face
"Shop giao hàng không đúng với mẫu tôi đặt, Đặt mẫu mặt cười siêu dễ thương mà giao mẫu gì hoa mai hoa cúc bánh bèo quê mùa dễ sợ. Sẽ không đặt thêm lần nào nữa 😖😖😖",giao hàng không đúng mẫu đặt đặt mẫu mặt cười siêu dễ thương mà giao mẫu gì hoa mai hoa cúc bánh bèo quê mùa dễ sợ sẽ không đặt thêm lần nào,confounded confounded confounded
Quần áo của shop này cực chất nhé mng....mình tậu 1 lần 10 sp khi đang sale 😂😂😂 đẹp khủng,quần áo của cực chất nhé mọi người tậu lần sản phẩm đang sale đẹp khủng,joy joy joy
xấu lắm đừng mua nha mọi người😂,xấu lắm đừng mua mọi người,joy
"Áo màu hồng ở ngoài màu ngọt hơn, nhìn bánh bèo thiệt sự luôn á 😂",áo màu hồng ở ngoài màu ngọt hơn nhìn bánh bèo thiệt sự luôn á,joy
"Đúng hàng . đẹp lại chất lượng tốt 
Đáng mua lắm mn ..👍👍👍👍👍👍👍👍👍",đúng hàng đẹp chất lượng tốt đáng mua lắm mọi người,thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup
"Áo chất đẹp shop nhé, nhận được hàng của shop cảm thấy rất hài lòng.🥰👍👍",áo chất đẹp nhé nhận được hàng của cảm thấy rất hài lòng,smiling_face_with_three_hearts thumbsup thumbsup
"Hàng bao đẹp bao ok luôn mn nha😍😍
Giao hàng nhanh nữa 
Giá cả cũng ổn 
Tóm lại cái j cũng ok",hàng bao đẹp bao ok luôn mọi người giao hàng nhanh giá cả cũng ổn tóm cái j cũng ok,heart_eyes heart_eyes
Áo đẹp - chất đẹp - Nhưng mình đặt nhầm size nên hơi rộng 🤣,áo đẹp chất đẹp nhưng đặt nhầm size nên hơi rộng,rofl
"Bọc hàng rất rất là cẩn thận luôn á ><
Cái vòng be bé mà ad bọc cái túi rõ to mới đầu còn tưởng nhầm😅",bọc hàng rất rất là cẩn thận luôn á cái vòng be bé mà ad bọc cái túi rõ to mới đầu còn tưởng nhầm,sweat_smile
