raw_comment,normalize_comment,emoji_decode
"Sản phẩm phù hợp với giá tiền, giao hàng nhanh,
 đẹp rất xinh đẹp và sang trọng kiếm xu",sản phẩm phù hợp giá tiền giao hàng nhanh đẹp rất xinh đẹp sang trọng kiếm xu,
Áo không dày nhưng cũng không quá mỏng. Phù hợp với giá tiền. Màu thực tế đậm hơn xíu so với trong hình mình chụp.,áo không dày nhưng cũng không quá mỏng phù hợp giá tiền màu thực tế đậm hơn xíu so trong hình chụp,
Ví đẹp. Mình rất thích. Cảm ơn shop,ví đẹp rất thích cảm ơn,
Đồng hồ siêu đẹp siêu rẻ. Hy vọng xài cũng được lâu. Likeee,đồng hồ siêu đẹp siêu rẻ hy vọng xài cũng được lâu like,
Hàng giao khá nhanh chất lượng khá tốt săn sale 1k nên khá hời hạhandbjxjenxjjendndkxndnkdnjdnenkwidhbdjdkxndnjdjd🙃🤣☺️🥳🙃🎂😉😊🤣😂🤣😊🤣🤣🥳,hàng giao khá nhanh chất lượng khá tốt săn sale không nên khá hời,partying_face partying_face upside_down_face upside_down_face wink blush blush relaxed rofl rofl rofl rofl rofl joy birthday
Chất vải dày dăn nhưng hình in nổi kiểu này rất nhanh sẽ bỏng hỏng hình và ngồi vào ghế trên xe ô tô sẽ có cái tiếng két két 🙄. Ổn trong tầm giá thôi. Ko quay lại lần 2.,chất vải dày dăn nhưng hình in nổi kiểu rất nhanh sẽ bỏng hỏng hình ngồi vào ghế trên xe ô tô sẽ có cái tiếng két két ổn trong tầm giá không quay lần,roll_eyes
cũng ổn nma chất vải k dc giống ở hình,cũng ổn nhưng mà chất vải không được giống ở hình,
"Giao hàng hơi lâu , đóng gói sản phẩm chắc chắn , chất lượng chưa sử dụng nên chưa biết",giao hàng hơi lâu đóng gói sản phẩm chắc chắn chất lượng chưa sử dụng nên chưa biết,
"Shop đã giao đúng hàng 
Hàng đẹp giá rẻ mọi người mua cho shop đắt hàng nha
Tặng shop 5*",giao đúng hàng hàng đẹp giá rẻ mọi người mua cho đắt hàng tặng,
"vải nóng, đường may lỗi rất nhiều, áo gì mà mới mở ra đã cứ rách tả tơi thế này. chán thực sự. mua 1 lần thôi, không có lần 2 đâu nhó! 👋",vải nóng đường may lỗi rất nhiều áo gì mà mới mở ra cứ rách tả tơi chán thực sự mua lần không có lần nhó,wave
Ship sai mẫu!,ship sai mẫu,
"Áo đen mới mặc dc 1 hôm đã bị đứt dây, áo có mùi nữa
Fgyyuyttrrtyu888888888877777yyhhu",áo đen mới mặc được hôm đứt dây áo có mùi,
"May túi thiếu chắc chắn, không hài lòng lắm, giao hàng chậm nhưng đúng màu đúng size",may túi thiếu chắc chắn không hài lòng lắm giao hàng chậm nhưng đúng màu đúng size,
"Áo khá ok quần thì nhiều chỉ thừa bé và ngắn ,k recomend mua nha",áo khá ok quần nhiều chỉ thừa bé ngắn không mua,
Săn Sale 1k giá rẻ shop gói cẩn thận raat hài lòng gửi đúng mẫu luôn hiiiiii❤❤❤,săn sale không giá rẻ gói cẩn thận rat hài lòng gửi đúng mẫu luôn hi,
"Giày quá đep, như hình",giày quá đẹp như hình,
"Kính này yếu quá à, lỏng lẻo, gần 300k mà chất lượng như vậy thấy tiếc tiền quá đi huhu :(((.",kính yếu quá à lỏng lẻo gần không mà chất lượng như thấy tiếc tiền quá đi,
"Mới mua về giặt được 1 nước rớt 2 cái lai của 2 cái tay áo ra luôn, vậy mà nói chính hãng, hàng điểu! Mất uy tín shopee quá",mới mua về giặt được nước rớt cái lai của cái tay áo ra luôn mà nói chính hãng hàng điểu mất uy tín quá,
Áo chất mềm. Đóng gói đẹp hàng giao nhanh mmmm mmmm. Jjj. Hhj.,áo chất mềm đóng gói đẹp hàng giao nhanh mình j,
"🍂 The Saturn đang tận hưởng những ngày đẹp nhất trong năm, ngày mà khiến tâm hồn người ta cứ thong dong, chỉ muốn mặc chiếc váy chấm bi nhẹ nhàng hay chiếc áo phông đơn giản rồi đắm chìm trong những con phố nhỏ",the đang tận hưởng những ngày đẹp nhất trong năm ngày mà khiến tâm hồn người ta cứ thong dong chỉ muốn mặc chiếc váy chấm bi nhẹ nhàng hay chiếc áo phông đơn giản đắm chìm trong những con phố nhỏ,fallen_leaf
"Mình cực kì thất vọng vì shop. Mua sz 29 nhưng chật, shop lý do là quên chưa sửa size ở bài đăng. Mình nhờ shop đổi hàng thì shop bảo phí ship khoảng 30k. Lúc gì shipper báo phí 50k. Sốc vì chưa bao giờ có cái thể loại phí ship nào cho 1c quần mà đắt như vậy.Mong shop cải thiện dịch vụ & chất lượng",cực kì thất vọng vì mua size nhưng chật lý do là quên chưa sửa size ở bài đăng nhờ đổi hàng bảo phí ship khoảng không lúc gì báo phí không sốc vì chưa bao giờ có cái thể loại phí ship nào cho c quần mà đắt như mong cải thiện dịch vụ chất lượng,
Quần mặc ổn,quần mặc ổn,
"Đóng gói hàng cẩn thận
Giao hàng nhanh 
Chất lượng sản phẩm cũng ok",đóng gói hàng cẩn thận giao hàng nhanh chất lượng sản phẩm cũng ok,
Tuy hơi ngắn nhưng mà cx khá xịn,tuy hơi ngắn nhưng mà cũng khá xịn,
"Áo chất đẹp, màu đẹp, giá tốt. Sẽ ủng hộ shop",áo chất đẹp màu đẹp giá tốt sẽ ủng hộ,
Sản phẩm mua về ko vừa giấy cmnn,sản phẩm mua về không vừa giấy,
Đẹp lắm nha . Đẹp xuất sắc luôn đó . Vải và form ko chê vào đâu được . Shop bán hàng có tâm. Cho shop 5 sao ủng hộ dài dài,đẹp lắm đẹp xuất sắc luôn vải form không chê vào được bán hàng có tâm cho ủng hộ dài dài,
"Dép màu đẹp vừa chân đi êm
Giá đẹp mùi k đẹp
Mùi nhựa kinh khủng khiếp
Hy vọng đi dưới chân 1 time sẽ hết",dép màu đẹp vừa chân đi êm giá đẹp mùi không đẹp mùi nhựa kinh khủng khiếp hy vọng đi dưới chân time sẽ hết,
Hàng đẹp hơn mong đợi mà mua flash sale 1k. Ưng ý quá trời. Màu đẹp luôn,hàng đẹp hơn mong đợi mà mua flash sale không ưng ý quá trời màu đẹp luôn,
"Áo đẹp lắm nè, mua lần hai mà k chê đc",áo đẹp lắm mua lần hai mà không chê được,
Shop chuẩn bị hàng và giao hàng nhanh. Chất hịn hò chứ ko dc xịn xò đâu.,chuẩn hàng giao hàng nhanh chất hịn hò chứ không được xịn xò,
Tạm ổn vẫn cho 5*,tạm ổn vẫn cho,
Tất cũ từ năm 2017 sale. 3 tất trong nilon 1 đôi ở ngoài k bọc. Nhìn màu sắc tất vải cũ nên thất vọng. Sau k ham sale mà ra ngoài cửa hàng mua cho yên tâm vậy,tất cũ từ năm sale tất trong đôi ở ngoài không bọc nhìn màu sắc tất vải cũ nên thất vọng sau không ham sale mà ra ngoài cửa hàng mua cho yên tâm,
quần mặc vừa vặn. hàng tốt. cảm ơn shop !,quần mặc vừa vặn hàng tốt cảm ơn,
Đẹp nhưng hơi rộng,đẹp nhưng hơi rộng,
siêu đẹppppoppoo,siêu,
"Giao hàng nhanh, vòng hơi nhẹ nhưng đeo rất xịn, 1 tuần là có hàng, sẽ ủng hộ tiếp",giao hàng nhanh vòng hơi nhẹ nhưng đeo rất xịn tuần là có hàng sẽ ủng hộ tiếp,
Chất oki tuy nhiên màu không giống so với hình ạ. Màu mặc lên như bộ đội :)))) 😻😻😻😻 may là mua cho chồng đi làm công trình thôi chứ ko mặc đi chơi đc :(,chất tuy nhiên màu không giống so hình màu mặc lên như bộ đội may là mua cho chồng đi làm công trình chứ không mặc đi chơi được,heart_eyes_cat heart_eyes_cat heart_eyes_cat heart_eyes_cat
"Đã nhận được áo, áo khá mỏng, chất liệu vãi cũng bình thường so với ngoài thì áo như vậy cũng khá mắc. Và binh thường mình mặc size M cho tất cả áo thun, nhưng khi nhận áo size M của shop thì áo khá nhỏ, bi ngắn nữa tầm bằng với sz S, nhận được áo thì hơi thất vọng, khá nhỏ",nhận được áo áo khá mỏng chất liệu vãi cũng bình thường so ngoài áo như cũng khá mắc binh thường mặc size cho tất cả áo thun nhưng nhận áo size của áo khá nhỏ bi ngắn tầm bằng size s nhận được áo hơi thất vọng khá nhỏ,
"Áo shop gửi hàng in lỗi cho khách, nhắn tin vẫn chưa rep",áo gửi hàng in lỗi cho khách nhắn tin vẫn chưa rep,
"Shop giao hàng tương đối nhanh, đúng mẫu mã sản phẩm, đã mua nhiều lần",giao hàng tương đối nhanh đúng mẫu mã sản phẩm mua nhiều lần,
